mean,se_mean,sd,lower,middle,upper,n_eff,Rhat,var,name,layer
1.654978095889503,0.0035575082337400005,0.21660142159759643,1.4456117675148374,1.6412360146997345,1.8700149649379827,3707.069920286465,1.000729207819404,opt[1],opt,pelagic
1.5394867932050378,0.0032293088688034374,0.15788648377730535,1.3850480227899673,1.530308158879887,1.6977583192583663,2390.400852921444,1.000613530672245,opt[2],opt,benthic
1.034581277193572,4.7852658514551234e-4,0.025901199645040212,1.0093914013960188,1.0288811400923452,1.060442716671491,2929.730131642681,0.9996200477180052,gamma_1[1],gamma_1,pelagic
1.0234821040469788,3.632207339165536e-4,0.018460451144876305,1.005665095436411,1.0192646554717786,1.042082882406132,2583.112716254842,0.999817559582633,gamma_1[2],gamma_1,benthic
1.04173513493195,4.6843977892932275e-4,0.030824987243207383,1.010820471728714,1.0357722620852376,1.073357647946819,4330.10349208397,0.9997101158134571,gamma_2[1],gamma_2,pelagic
1.0634624868995426,7.443625560895091e-4,0.03524021073440234,1.026475776922977,1.061015773783564,1.0995167016128862,2241.3411079479606,1.0001956523645528,gamma_2[2],gamma_2,benthic
0.13565497811142452,2.7390566811257777e-5,0.001987481199624103,0.13364765087572722,0.13569471329995142,0.13762800823731355,5265.068421598041,0.9994422736458388,sig_proc,sig_proc,NA
-1.2033463373120994,0.0020772056567379383,0.10008900585065617,-1.30017776303007,-1.2008092820855811,-1.1046736429057487,2321.7409315576265,1.0002023123832489,c0,c0,NA
0.8195286912505517,0.0018472522235013775,0.1314631482436318,0.6892895126315963,0.8145916359556584,0.9455348967419324,5064.7225685801595,0.9997311672158812,c1,c1,NA
123.03526595469614,0.26447417809416585,16.10269862701847,107.47044249418367,122.01364481170123,139.0216517800777,3707.069920286438,1.000729207819404,omega[1],omega,pelagic
114.44934981687543,0.2400750055302352,11.737681344810717,102.96798022115172,113.7669868792023,126.21565618032051,2390.400852921435,1.000613530672245,omega[2],omega,benthic
3011.0008936971285,1.2581579832221803,20.847429581150735,2989.2759184473,3011.9278184540076,3031.2194584142862,274.55836240534956,1.039733711392736,lp__,lp__,NA
