name,site,layer,year,yday,hour,lower,middle,upper
b,st33,pelagic,2017,181,2,0.12176483712351949,0.15322194608381712,0.18584750100479086
b,st33,benthic,2017,181,2,0.24310215914405583,0.2801551297281995,0.3175519901446097
b,st33,pelagic,2017,181,3,0.12153264895857493,0.1529912467200408,0.18551706185243866
b,st33,benthic,2017,181,3,0.24291579891388926,0.27990480981437527,0.31723938737334095
b,st33,pelagic,2017,181,4,0.12123296654765989,0.15271744455581135,0.18508407986237532
b,st33,benthic,2017,181,4,0.24275819975945961,0.279585714998439,0.31702039190681575
b,st33,pelagic,2017,181,5,0.12118631784779248,0.15260930443981155,0.1850143691405507
b,st33,benthic,2017,181,5,0.24270756784635233,0.2794948948806506,0.31694675231837777
b,st33,pelagic,2017,181,6,0.12110676869706613,0.1525813828263004,0.18495557881942773
b,st33,benthic,2017,181,6,0.24258758446493497,0.2793375191249374,0.31679535596852915
b,st33,pelagic,2017,181,7,0.12096529016505436,0.15248591040465276,0.18482331869597596
b,st33,benthic,2017,181,7,0.24257282696650498,0.279306169819567,0.31675580317534796
b,st33,pelagic,2017,181,8,0.12100636718375354,0.15251618638340914,0.18488450550860533
b,st33,benthic,2017,181,8,0.24266513130247225,0.27943865606766544,0.31689522937903464
b,st33,pelagic,2017,181,9,0.12124654789452749,0.1527365928370163,0.18509654832837336
b,st33,benthic,2017,181,9,0.24285699351158618,0.27981826827222056,0.3172002806735143
b,st33,pelagic,2017,181,10,0.12167773692962504,0.15314603355526688,0.18566559450321932
b,st33,benthic,2017,181,10,0.2433100615284581,0.28042233674178896,0.31793018545270185
b,st33,pelagic,2017,181,11,0.12217682419645873,0.1535989773363332,0.18634322287278626
b,st33,benthic,2017,181,11,0.24392515609199322,0.2810718827888349,0.3186824166325018
b,st33,pelagic,2017,181,12,0.12289033598776546,0.15438326136332922,0.18749285502112714
b,st33,benthic,2017,181,12,0.24469773028644254,0.28189019255337744,0.31939888300187674
b,st33,pelagic,2017,181,13,0.12374843966464578,0.15533014686798619,0.18850647041591878
b,st33,benthic,2017,181,13,0.24534912430607128,0.2825971111732555,0.3200440023408703
b,st33,pelagic,2017,181,14,0.12419418654675644,0.15592373543054788,0.18907435675159806
b,st33,benthic,2017,181,14,0.24551438065893685,0.2828600607570951,0.32024912292751956
b,st33,pelagic,2017,181,15,0.12445131689668879,0.1562366050956911,0.18942997556190622
b,st33,benthic,2017,181,15,0.24681001820996437,0.2842372568044283,0.3217297851204169
b,st33,pelagic,2017,181,16,0.12491509593745448,0.1567711404132991,0.19011998062010313
b,st33,benthic,2017,181,16,0.24772293310267055,0.28477382470509205,0.32241279408454926
b,st33,pelagic,2017,181,17,0.12513768934009667,0.1569778072903409,0.19036340821948722
b,st33,benthic,2017,181,17,0.2481097762194769,0.28513795997778435,0.3229471201989401
b,st33,pelagic,2017,181,18,0.12544313603778878,0.15733520222289604,0.19073107165948255
b,st33,benthic,2017,181,18,0.2482569701761433,0.28529714215202473,0.32331813408346277
b,st33,pelagic,2017,181,19,0.12553553344233626,0.15748824729032773,0.19089795172575358
b,st33,benthic,2017,181,19,0.24838079866829219,0.28539798060379923,0.3235444724829699
b,st33,pelagic,2017,181,20,0.12562497230585903,0.1576877888444594,0.19103377440745728
b,st33,benthic,2017,181,20,0.24840526153404482,0.2854255447403842,0.3235715554881565
b,st33,pelagic,2017,181,21,0.12557636344666154,0.15756476644976888,0.19097441024165362
b,st33,benthic,2017,181,21,0.24827359109596767,0.28530893402553786,0.3233662830061973
b,st33,pelagic,2017,181,22,0.12549708004425256,0.15737631251252596,0.19078944872767645
b,st33,benthic,2017,181,22,0.2481514171749536,0.2852038907996828,0.3230545009599562
b,st33,pelagic,2017,181,23,0.12539335218406186,0.1573253877644784,0.19070777239888892
b,st33,benthic,2017,181,23,0.2480894008680393,0.28511690887167473,0.32292490924455913
b,st33,pelagic,2017,181,24,0.12517974978359017,0.15714092453951348,0.19049337942633
b,st33,benthic,2017,181,24,0.24793105553788075,0.2849677118054014,0.3227097076876371
b,st33,pelagic,2017,182,1,0.12550971968264477,0.15630451411804577,0.18893344673851223
b,st33,benthic,2017,182,1,0.2491676262025912,0.28427093070839365,0.32117561828514907
b,st33,pelagic,2017,182,2,0.1253849015553791,0.15607708782437635,0.18874367482743887
b,st33,benthic,2017,182,2,0.2488881214117965,0.28399886057014656,0.32089578410558695
b,st33,pelagic,2017,182,3,0.1253208995165957,0.15599595508357197,0.18850999951172606
b,st33,benthic,2017,182,3,0.2486672857578688,0.2838783040079229,0.32062716744069925
b,st33,pelagic,2017,182,4,0.12522758887486035,0.15581919032197986,0.18841840897258214
b,st33,benthic,2017,182,4,0.2483700849469268,0.28369053519454446,0.3204781934575069
b,st33,pelagic,2017,182,5,0.12507593323088578,0.15556846837725,0.18806564350709254
b,st33,benthic,2017,182,5,0.24828100545196313,0.28352945313738964,0.32037699647560963
b,st33,pelagic,2017,182,6,0.1250067530667407,0.15549275214486827,0.1879339715015317
b,st33,benthic,2017,182,6,0.24813017846598862,0.2833885437802606,0.3201979642580403
b,st33,pelagic,2017,182,7,0.12499060210453089,0.15545844015384214,0.18790412540288493
b,st33,benthic,2017,182,7,0.24817408641207261,0.2834186726570157,0.3202326717474534
b,st33,pelagic,2017,182,8,0.1250067530667407,0.15549275214486827,0.1879339715015317
b,st33,benthic,2017,182,8,0.24830197192770098,0.2835593910390534,0.32042021269280585
b,st33,pelagic,2017,182,9,0.12506167179381328,0.15552823004254474,0.1880468914150329
b,st33,benthic,2017,182,9,0.24834297613659057,0.28366677794584183,0.3204502742980704
b,st33,pelagic,2017,182,10,0.1251886506006613,0.15577502669198906,0.18836687661462162
b,st33,benthic,2017,182,10,0.24866530140966603,0.2838771753954705,0.3206238205647967
b,st33,pelagic,2017,182,11,0.1253849015553791,0.15607708782437635,0.18874367482743887
b,st33,benthic,2017,182,11,0.2488885043313449,0.2839993097367587,0.32089694119635576
b,st33,pelagic,2017,182,12,0.12550971968264477,0.15630451411804577,0.18893344673851223
b,st33,benthic,2017,182,12,0.2493578416234196,0.2845524649060016,0.32158921261755957
b,st33,pelagic,2017,182,13,0.125742643398365,0.15661196425411872,0.18933063990095106
b,st33,benthic,2017,182,13,0.24959429146150564,0.2848726084034988,0.3219577124999368
b,st33,pelagic,2017,182,14,0.12586388233289775,0.15681600632458756,0.1895611292676821
b,st33,benthic,2017,182,14,0.24998214042418165,0.28512436715559514,0.3223586588569715
b,st33,pelagic,2017,182,15,0.12606787903221142,0.1571597219105784,0.1899240439007105
b,st33,benthic,2017,182,15,0.25015420052378917,0.2853340584585504,0.3224779562355244
b,st33,pelagic,2017,182,16,0.12622981727314375,0.15752565233384788,0.1902249825577758
b,st33,benthic,2017,182,16,0.2504354435933075,0.2858135440551518,0.32309940654446795
b,st33,pelagic,2017,182,17,0.1265811640632098,0.1579398216687508,0.1907331653319724
b,st33,benthic,2017,182,17,0.2508665494465274,0.2863708780926719,0.3236760752348863
b,st33,pelagic,2017,182,18,0.12700418805129302,0.15833035589546998,0.19138861664187343
b,st33,benthic,2017,182,18,0.2515457596460356,0.2872143869527082,0.3246740224980426
b,st33,pelagic,2017,182,19,0.12730313602698343,0.15877513711955088,0.19198100281321412
b,st33,benthic,2017,182,19,0.2517477967024439,0.2874872285828739,0.32501507296700377
b,st33,pelagic,2017,182,20,0.1273329749894077,0.15882857792396476,0.19202327279890205
b,st33,benthic,2017,182,20,0.25175132922699106,0.2874946008912972,0.3250385507319368
b,st33,pelagic,2017,182,21,0.12743005134680774,0.15894129135079443,0.19213177633370127
b,st33,benthic,2017,182,21,0.2517630512003161,0.28752071038140076,0.32505246293133194
b,st33,pelagic,2017,182,22,0.12738749403086647,0.15887656139201223,0.19204252482408102
b,st33,benthic,2017,182,22,0.2516500648754974,0.2873099706589709,0.3247736514477399
b,st33,pelagic,2017,182,23,0.12722035616163518,0.15856821191933199,0.19182086665928408
b,st33,benthic,2017,182,23,0.2514652776774057,0.2871184343017803,0.3245799186820828
b,st33,pelagic,2017,182,24,0.12753936905781682,0.15910454648255118,0.19221151970156175
b,st33,benthic,2017,182,24,0.2518086301087331,0.28769020774284004,0.3251184362958686
b,st33,pelagic,2017,183,1,0.12839564658589175,0.15761664613698606,0.19034780818066435
b,st33,benthic,2017,183,1,0.2515218057428151,0.28699185974837294,0.32383458709042895
b,st33,pelagic,2017,183,2,0.12816807200096153,0.1573683554846128,0.1900886639738936
b,st33,benthic,2017,183,2,0.25127354806504715,0.2866514379261567,0.32340301505033175
b,st33,pelagic,2017,183,3,0.1280252310762437,0.15697670148252876,0.18979524853786162
b,st33,benthic,2017,183,3,0.2510745502588366,0.28630880075326975,0.3230854307136015
b,st33,pelagic,2017,183,4,0.12799973550647348,0.15697195384663312,0.18978611179217733
b,st33,benthic,2017,183,4,0.25099058009498504,0.2862043367010279,0.32298480116508155
b,st33,pelagic,2017,183,5,0.12771611344148337,0.15654755490465844,0.18936042972390565
b,st33,benthic,2017,183,5,0.25079904321395863,0.2859991114481864,0.3226837251021438
b,st33,pelagic,2017,183,6,0.1277284506725853,0.15660395149472958,0.18945494466873478
b,st33,benthic,2017,183,6,0.2508481241499955,0.28606908235163514,0.322783318111945
b,st33,pelagic,2017,183,7,0.1277284506725853,0.15660395149472958,0.18945494466873478
b,st33,benthic,2017,183,7,0.2507886490579827,0.2859769432499049,0.3226654130258384
b,st33,pelagic,2017,183,8,0.12757265341475701,0.1563293763082564,0.189054748052991
b,st33,benthic,2017,183,8,0.2505970741546758,0.28578569767430784,0.32226588260872946
b,st33,pelagic,2017,183,9,0.1273491213155768,0.15612423801252628,0.18883723555437784
b,st33,benthic,2017,183,9,0.250439402755707,0.2854453348674856,0.32190572113896754
b,st33,pelagic,2017,183,10,0.12720817423207884,0.15594006152137463,0.1886072346415722
b,st33,benthic,2017,183,10,0.2503888514655431,0.28532897069059004,0.32176832653859255
b,st33,pelagic,2017,183,11,0.12726952850596776,0.15599553146504622,0.18870736167525218
b,st33,benthic,2017,183,11,0.25046551522197036,0.2854972511017369,0.3219804854669312
b,st33,pelagic,2017,183,12,0.1273491213155768,0.15612423801252628,0.18883723555437784
b,st33,benthic,2017,183,12,0.25053428538525946,0.2856293101232077,0.32214040809067906
b,st33,pelagic,2017,183,13,0.1274180936696163,0.15618892104600193,0.18888908699084728
b,st33,benthic,2017,183,13,0.25055299637896145,0.28573215432562693,0.3222052875987108
b,st33,pelagic,2017,183,14,0.1273491213155768,0.15612423801252628,0.18883723555437784
b,st33,benthic,2017,183,14,0.25047041163062994,0.28550701310283066,0.3219985840517253
b,st33,pelagic,2017,183,15,0.12726952850596776,0.15599553146504622,0.18870736167525218
b,st33,benthic,2017,183,15,0.25038914856010264,0.2853297282315014,0.32176990108854786
b,st33,pelagic,2017,183,16,0.12714397353166162,0.1558860752406644,0.18855729654855174
b,st33,benthic,2017,183,16,0.2503361981395944,0.2852284904576715,0.32162286760312275
b,st33,pelagic,2017,183,17,0.1270675763811665,0.15578146474395627,0.18847469126776645
b,st33,benthic,2017,183,17,0.250213867763281,0.2850733350657454,0.32155478666300846
b,st33,pelagic,2017,183,18,0.12711475235267625,0.15583868922092536,0.18849886556418277
b,st33,benthic,2017,183,18,0.2503361981395944,0.2852284904576715,0.32162286760312275
b,st33,pelagic,2017,183,19,0.12687010684200625,0.15570820472531383,0.18841523541186095
b,st33,benthic,2017,183,19,0.25004995428047744,0.2848517595070549,0.32142674318167863
b,st33,pelagic,2017,183,20,0.1266128847186385,0.15554924444419965,0.18823640822028723
b,st33,benthic,2017,183,20,0.24972749731199,0.28457618350019964,0.3212202288638919
b,st33,pelagic,2017,183,21,0.12626471130586417,0.15527107496612902,0.18784740501899896
b,st33,benthic,2017,183,21,0.2494094255272316,0.28413819049167766,0.3209650316052512
b,st33,pelagic,2017,183,22,0.1260801055515489,0.1550677980093747,0.18759331041241914
b,st33,benthic,2017,183,22,0.24922879959182345,0.28386044261894383,0.32074163548794854
b,st33,pelagic,2017,183,23,0.12593430541678033,0.15477469487341225,0.18732460863135078
b,st33,benthic,2017,183,23,0.24906088327946904,0.28360460255772196,0.3202936865375416
b,st33,pelagic,2017,183,24,0.12571582194930037,0.15442485352352037,0.18680945637608432
b,st33,benthic,2017,183,24,0.2488741506916653,0.2833000207529519,0.32002442125694
b,st33,pelagic,2017,184,1,0.1268903603252136,0.15531682204539216,0.18584533226866837
b,st33,benthic,2017,184,1,0.25002241062784747,0.28413125407939394,0.3193802569354335
b,st33,pelagic,2017,184,2,0.12669316696560506,0.1551451833164475,0.18567594612897398
b,st33,benthic,2017,184,2,0.24970470719493823,0.2837312957609364,0.31896106486283887
b,st33,pelagic,2017,184,3,0.12626526819939873,0.15485314223347318,0.18526950990407695
b,st33,benthic,2017,184,3,0.2493685028137042,0.2833907334138691,0.31848386976269133
b,st33,pelagic,2017,184,4,0.12606364626754876,0.15460217607108478,0.18501377501125427
b,st33,benthic,2017,184,4,0.24892809801518698,0.2830268819783484,0.3179274395162272
b,st33,pelagic,2017,184,5,0.12585302825933753,0.15435108420628496,0.18469160973772097
b,st33,benthic,2017,184,5,0.24881490223151062,0.2828113481887332,0.31780076866099266
b,st33,pelagic,2017,184,6,0.12585302825933753,0.15435108420628496,0.18469160973772097
b,st33,benthic,2017,184,6,0.24880469604904842,0.2827528860426487,0.31774821075677323
b,st33,pelagic,2017,184,7,0.12579323823615374,0.1542726832767952,0.1845886593842635
b,st33,benthic,2017,184,7,0.24891439818971015,0.2830100054366583,0.3179006409733907
b,st33,pelagic,2017,184,8,0.1259373031012786,0.15442156082417274,0.18477608514640367
b,st33,benthic,2017,184,8,0.2491756538119579,0.28322961077699926,0.31829253350375786
b,st33,pelagic,2017,184,9,0.12611516719941496,0.15465515734040305,0.18510860308972116
b,st33,benthic,2017,184,9,0.24936963747974675,0.2834070905138217,0.3184865849953425
b,st33,pelagic,2017,184,10,0.12626526819939873,0.15485314223347318,0.18526950990407695
b,st33,benthic,2017,184,10,0.2496001805482023,0.2836102468260656,0.3188001313429414
b,st33,pelagic,2017,184,11,0.12626820574880396,0.15487406482378588,0.18533097471009866
b,st33,benthic,2017,184,11,0.24959159497543554,0.2836055854851298,0.31878665509119086
b,st33,pelagic,2017,184,12,0.12640238777889484,0.15493802347384011,0.18544950848080835
b,st33,benthic,2017,184,12,0.2495364261964254,0.2835849245372397,0.3187073636983935
