name,site,layer,year,yday,hour,lower,middle,upper
b,reyk,pelagic,2018,165,1,0.1701931145795783,0.24465089166293597,0.32420960231704876
b,reyk,benthic,2018,165,1,0.12351352495693407,0.22538690801204853,0.344307149068472
b,reyk,pelagic,2018,165,2,0.16964112114107005,0.2434424293865946,0.3227791524951046
b,reyk,benthic,2018,165,2,0.12420662105912568,0.2265082204974575,0.3463760207032166
b,reyk,pelagic,2018,165,3,0.16956253454074008,0.24316267517119883,0.3226493807909115
b,reyk,benthic,2018,165,3,0.12401442462208477,0.22626856215316726,0.3455285143677527
b,reyk,pelagic,2018,165,4,0.16857225701424106,0.24145642826367403,0.3202972613779744
b,reyk,benthic,2018,165,4,0.12278788663580001,0.22452239808367241,0.3415074658955434
b,reyk,pelagic,2018,165,5,0.16698991404426872,0.23932957787776332,0.31678588274321856
b,reyk,benthic,2018,165,5,0.12227289353708502,0.22365896631897952,0.33932175034925294
b,reyk,pelagic,2018,165,6,0.165834863291706,0.23777171390403679,0.31469232805617103
b,reyk,benthic,2018,165,6,0.12192201546530715,0.22298829605876191,0.3372461763283792
b,reyk,pelagic,2018,165,7,0.1646894874408336,0.23570694635445788,0.31129646349746776
b,reyk,benthic,2018,165,7,0.12102562766927927,0.22052147247899131,0.33375177137319106
b,reyk,pelagic,2018,165,8,0.16355069544519948,0.23365552991297578,0.30764089902002567
b,reyk,benthic,2018,165,8,0.1200200075766919,0.218291973772836,0.32922143445131147
b,reyk,pelagic,2018,165,9,0.16226839628111983,0.2318324056101571,0.304959542762753
b,reyk,benthic,2018,165,9,0.11937502427393266,0.21711665381121442,0.32684809301417667
b,reyk,pelagic,2018,165,10,0.16253670303171008,0.23221934588645282,0.3057048319970643
b,reyk,benthic,2018,165,10,0.11950319057589881,0.21725008414756858,0.32713000429364736
b,reyk,pelagic,2018,165,11,0.16364267376857836,0.2340535730487897,0.30829557503828536
b,reyk,benthic,2018,165,11,0.1187033279623698,0.2155944713902631,0.32472760023323394
b,reyk,pelagic,2018,165,12,0.16364518509328352,0.23409374646055514,0.30833451098158565
b,reyk,benthic,2018,165,12,0.12027631697864102,0.21855762606778378,0.33017623298080695
b,reyk,pelagic,2018,165,13,0.16296282598280773,0.2327840482046301,0.30661011058524906
b,reyk,benthic,2018,165,13,0.11965101567529794,0.21755344273329963,0.3276284671780249
b,reyk,pelagic,2018,165,14,0.16217374681813407,0.23162873369363252,0.3045906874662809
b,reyk,benthic,2018,165,14,0.11796361416125903,0.21454957767386368,0.3228435927886718
b,reyk,pelagic,2018,165,15,0.16059692980275855,0.2293782647532822,0.30155337776779245
b,reyk,benthic,2018,165,15,0.11654760057900773,0.21278325292071387,0.31692937752214545
b,reyk,pelagic,2018,165,16,0.1612132641354907,0.23043318564607923,0.3027765964355226
b,reyk,benthic,2018,165,16,0.11713649030439864,0.21358356720395918,0.3203573897173107
b,reyk,pelagic,2018,165,17,0.160595724342671,0.22936050731854818,0.301536735952962
b,reyk,benthic,2018,165,17,0.11656840591551669,0.21281949320723625,0.31700256994943654
b,reyk,pelagic,2018,165,18,0.15925624217878948,0.22755274857046864,0.29862631752696583
b,reyk,benthic,2018,165,18,0.1156837150492601,0.21106605835841558,0.3144347706918939
b,reyk,pelagic,2018,165,19,0.15886088385851388,0.22727627006361006,0.2976413187362896
b,reyk,benthic,2018,165,19,0.1139924500781436,0.20777147330287626,0.30975348105454914
b,reyk,pelagic,2018,165,20,0.15972850113203418,0.22805829059888788,0.29965255601826396
b,reyk,benthic,2018,165,20,0.11440406676282937,0.20843099555682051,0.3104829398650608
b,reyk,pelagic,2018,165,21,0.15855354830480672,0.2267891658122317,0.2971952155693692
b,reyk,benthic,2018,165,21,0.11224521900820728,0.20438129762101725,0.30432218937369715
b,reyk,pelagic,2018,165,22,0.15720809044775036,0.2246593622900575,0.2948630193183098
b,reyk,benthic,2018,165,22,0.11109925418210548,0.2019833891241266,0.2999695401701435
b,reyk,pelagic,2018,165,23,0.15541583054365457,0.2225937241940235,0.291218031891994
b,reyk,benthic,2018,165,23,0.11107291100510773,0.20196654170665554,0.2997929445077627
b,reyk,pelagic,2018,165,24,0.15365215264764334,0.21984352415518826,0.28746958748420776
b,reyk,benthic,2018,165,24,0.10859261405428441,0.19702343298037986,0.2921523571988962
b,reyk,pelagic,2018,166,1,0.15302998991754443,0.21868857004854958,0.2833094251324577
b,reyk,benthic,2018,166,1,0.10917380014073665,0.19503149819835078,0.2886479595227874
b,reyk,pelagic,2018,166,2,0.15216063726381054,0.2172570913646762,0.28127044907107546
b,reyk,benthic,2018,166,2,0.10982626435854669,0.1960621164127333,0.290354351016781
b,reyk,pelagic,2018,166,3,0.1518095797820181,0.21677815507421078,0.28056866369416034
b,reyk,benthic,2018,166,3,0.10967755888326139,0.1957458559751678,0.2896816062285105
b,reyk,pelagic,2018,166,4,0.15105243571468227,0.21552959879552464,0.27918560149570165
b,reyk,benthic,2018,166,4,0.11006568012043388,0.19674706436530448,0.2920453597336508
b,reyk,pelagic,2018,166,5,0.1498893479679669,0.21395509540381003,0.2770527025835912
b,reyk,benthic,2018,166,5,0.11021884910023168,0.19694455522837961,0.2924994869618829
b,reyk,pelagic,2018,166,6,0.1492836936822141,0.2130219078341297,0.2760018668417452
b,reyk,benthic,2018,166,6,0.10842834547714224,0.19325676021390695,0.28615284826270626
b,reyk,pelagic,2018,166,7,0.1467581947763317,0.209884112550541,0.2723834728689142
b,reyk,benthic,2018,166,7,0.10616133686913523,0.1890030465449803,0.27918667272382447
b,reyk,pelagic,2018,166,8,0.14386033064179987,0.20665890140459003,0.2677958295086889
b,reyk,benthic,2018,166,8,0.10350510522702606,0.18473135761522247,0.2723441501176763
b,reyk,pelagic,2018,166,9,0.1430969165033482,0.20578931787751586,0.2667187242949585
b,reyk,benthic,2018,166,9,0.1030275654291483,0.18394657734024206,0.2713490779162476
b,reyk,pelagic,2018,166,10,0.1430887757152489,0.20576650954834197,0.26666485412758
b,reyk,benthic,2018,166,10,0.10307312551561391,0.1841596634732558,0.27167612000596325
b,reyk,pelagic,2018,166,11,0.14092646961721575,0.20307938345933263,0.2634646009171647
b,reyk,benthic,2018,166,11,0.10459574967783902,0.18661102812076877,0.27465713798992225
b,reyk,pelagic,2018,166,12,0.14071025432090373,0.20278804907077486,0.2631419831705675
b,reyk,benthic,2018,166,12,0.10465170285670872,0.18689113495158283,0.2748681371512134
b,reyk,pelagic,2018,166,13,0.14035645407439826,0.20243803763017887,0.26277561486071976
