mean,se_mean,sd,lower,middle,upper,n_eff,Rhat,var,name,layer
1.643733158320722,0.28564233212350076,0.5487401214996331,0.9803235207018348,1.6374173741651021,2.215352215236926,3.6905261737665183,1.4519416282028632,opt[1],opt,pelagic
0.5285857398087771,0.1377795162764256,0.4919366642104906,0.18689412463769065,0.31890635965555875,0.9456879244750328,12.748205992264198,1.1045988464549625,opt[2],opt,benthic
1.0605146753095493,0.023942699830960014,0.041613707186560184,1.0149971395700452,1.0509598285775477,1.116173411225231,3.0208319935915555,1.67886905190922,gamma_1[1],gamma_1,pelagic
1.050000886636437,0.011712405431668974,0.03064467484480204,1.0142777146299577,1.0501161159275647,1.0777922181414297,6.845699645858924,1.190060673396486,gamma_1[2],gamma_1,benthic
1.0326762082930654,0.005479063388966008,0.026674312868135746,1.0115235503095223,1.0190233279531742,1.0590639253664866,23.701390826025186,1.0578059137336142,gamma_2[1],gamma_2,pelagic
1.0424747921392432,0.005626687593467793,0.026336805367816532,1.012382411761517,1.0449306430408858,1.0603564621496295,21.908900496307346,1.0622769971637442,gamma_2[2],gamma_2,benthic
0.39446103094146795,0.009557672384124265,0.014098557201744421,0.38283736290417053,0.38880358515121904,0.4165722923127169,2.1759307110815227,3.4300274510159765,sig_proc,sig_proc,NA
-1.7577814253027206,0.33358968099237596,0.47768922531345465,-2.570466931967817,-1.5219951938879879,-1.412077051087977,2.050527862982504,6.157101803368025,c0,c0,NA
1.391390634349851,0.5415966441750593,0.7737733833980777,0.8397895745894964,1.0063735668071976,2.7127082198525323,2.0411533952864738,6.766757788578856,c1,c1,NA
24.221480506855485,4.2091261251494165,8.086043704205364,14.445706668927814,24.128413306722383,32.644660251302454,3.690526173766519,1.4519416282028632,omega[1],omega,pelagic
7.78905574068973,2.0302710636699755,7.249007700833272,2.754006861662623,4.699293273246845,13.93532856126229,12.748205992264198,1.1045988464549625,omega[2],omega,benthic
495.0462106156703,151.5419615148833,219.14752815903984,127.69416274530317,601.442263562282,661.6649821788261,2.091256694634557,5.515179078629616,lp__,lp__,NA
