name,site,year,yday,layer,lower,middle,upper
b0,st33,2018,165,pelagic,0.32129079281687306,0.37856991066921386,0.43861866768857394
b0,st33,2018,165,benthic,0.28088805663971184,0.349650598614588,0.42420862750060473
b0,st33,2018,166,pelagic,0.3212066694645597,0.37947960790322277,0.43784897265741063
b0,st33,2018,166,benthic,0.2804725411306009,0.34953370489384455,0.42374291142482556
b0,st33,2018,167,pelagic,0.3229659328858636,0.38050137824106023,0.43682704164710606
b0,st33,2018,167,benthic,0.28208689602082465,0.3504821309063658,0.42296658404546567
b0,st33,2018,168,pelagic,0.3250506116991668,0.3811310124821049,0.4360308186245124
b0,st33,2018,168,benthic,0.28173887171532935,0.34969921913855123,0.4220200750571619
b0,st33,2018,169,pelagic,0.3271548630525912,0.3811148529081104,0.4362747070874368
b0,st33,2018,169,benthic,0.2822226069191304,0.34931503407480136,0.42082029370706997
b0,st33,2018,170,pelagic,0.3286873737686288,0.38077827917762197,0.43696632950012976
b0,st33,2018,170,benthic,0.283788485624923,0.34965518806300716,0.4207690734762639
b0,st33,2018,171,pelagic,0.3291423346123947,0.381948633841819,0.43678759041872567
b0,st33,2018,171,benthic,0.2843696879590949,0.34939592341633174,0.4199782979729806
b0,st33,2018,172,pelagic,0.33011368767050675,0.3818102082663585,0.4370950341328462
b0,st33,2018,172,benthic,0.2836125023361196,0.3495855930004642,0.4201289206174069
b0,st33,2018,173,pelagic,0.33132291893809807,0.3822845638268099,0.4373680232028063
b0,st33,2018,173,benthic,0.2842782085420712,0.349278411643251,0.4209400301164175
b0,st33,2018,174,pelagic,0.33210618571237466,0.38290174173217384,0.4367661151136862
b0,st33,2018,174,benthic,0.28506892552775587,0.35023548052193554,0.4218879583796197
b0,st33,2018,175,pelagic,0.3327675185141785,0.3829560114722061,0.4368251765871009
b0,st33,2018,175,benthic,0.2870338270016982,0.35091112662871016,0.42205733991660216
b0,st33,2018,176,pelagic,0.33322167464782915,0.38434794489738755,0.4370083291268065
b0,st33,2018,176,benthic,0.28731905925790996,0.35245160999784786,0.4223373340880445
b0,st33,2018,177,pelagic,0.33432938510377064,0.38484093095324945,0.43651616655387615
b0,st33,2018,177,benthic,0.2895256923950915,0.35356752915995965,0.42296117744157913
b0,st33,2018,178,pelagic,0.33528325005536,0.3856884023385633,0.4370515927372563
b0,st33,2018,178,benthic,0.2906815532277581,0.3541385183305222,0.42363635875852024
b0,st33,2018,179,pelagic,0.33619908736574533,0.3860771651904571,0.437607543144365
b0,st33,2018,179,benthic,0.2919254300071264,0.3553461859489737,0.4243118523239119
b0,st33,2018,180,pelagic,0.33716605164486724,0.38639308385603877,0.43753212829946997
b0,st33,2018,180,benthic,0.2929448766141745,0.35574458634649136,0.4251139871331547
b0,st33,2018,181,pelagic,0.33767210439716566,0.3876740301419836,0.43719321000694733
b0,st33,2018,181,benthic,0.293900409867198,0.35568159029681623,0.42572968287600643
b0,st33,2018,182,pelagic,0.339153174796994,0.3880177306319029,0.43769553088062513
b0,st33,2018,182,benthic,0.29379196001341934,0.3573466535926524,0.4265309565039095
b0,st33,2018,183,pelagic,0.3403542312712262,0.39047674827140544,0.4388854506116324
b0,st33,2018,183,benthic,0.2952490566692391,0.3590662667020049,0.42813138221926456
b0,st33,2018,184,pelagic,0.3425793610831903,0.3925722769585994,0.4424570777261152
b0,st33,2018,184,benthic,0.2958771499814853,0.3588879730109995,0.4283800621319489
b0,st33,2018,185,pelagic,0.34404646453065735,0.39545046935511774,0.44408285884745835
b0,st33,2018,185,benthic,0.29605535421215695,0.35870005010479533,0.42925074841275573
b0,st33,2018,186,pelagic,0.34659023378387116,0.3972633226477218,0.44690608520351444
b0,st33,2018,186,benthic,0.2962130813000403,0.36038662271411037,0.4295177804837545
b0,st33,2018,187,pelagic,0.3502940820561107,0.4006383508876241,0.45007187084276207
b0,st33,2018,187,benthic,0.2965485672325669,0.35969649047417185,0.4300485568275056
b0,st33,2018,188,pelagic,0.35326669701708324,0.4033703418123604,0.45278216032369567
b0,st33,2018,188,benthic,0.296798097575859,0.3593091366429586,0.4293075927334775
b0,st33,2018,189,pelagic,0.35778262833522534,0.40652982002950344,0.4571018735460788
b0,st33,2018,189,benthic,0.29736487846368514,0.3590811181752813,0.42914199343003434
b0,st33,2018,190,pelagic,0.36206828323982915,0.41095417816099333,0.4604446613201756
b0,st33,2018,190,benthic,0.2955700602913905,0.3591516430650761,0.42978484373271414
b0,st33,2018,191,pelagic,0.36486453254597645,0.41502455946797256,0.46570459471199116
b0,st33,2018,191,benthic,0.2958983463380596,0.3589921214019941,0.42955941116972174
b0,st33,2018,193,pelagic,0.3693828282891895,0.41792198555519866,0.4674192667021013
b0,st33,2018,193,benthic,0.2940079406210145,0.3595290423697147,0.42938682635721215
b0,st33,2018,194,pelagic,0.37401493922283585,0.42229451748389996,0.47120982776697906
b0,st33,2018,194,benthic,0.2948842697349123,0.35814111061108655,0.42878705111195203
b0,st33,2018,195,pelagic,0.3772386422166139,0.42563677793934035,0.4753055608730279
b0,st33,2018,195,benthic,0.29372568702234136,0.3577594282549276,0.4283413380449169
b0,st33,2018,196,pelagic,0.3817266817448189,0.42924848064377,0.47826302433959655
b0,st33,2018,196,benthic,0.2936970769909002,0.35766077930050455,0.4294708466603919
b0,st33,2018,197,pelagic,0.3853716537967534,0.4332006746807282,0.48209071670845727
b0,st33,2018,197,benthic,0.29267713086803304,0.3576661218308483,0.42887211621689025
b0,st33,2018,198,pelagic,0.3888666507236314,0.4371632511780455,0.48625002967247133
b0,st33,2018,198,benthic,0.292196639112025,0.35724755523877627,0.4290977165591544
b0,st33,2018,199,pelagic,0.3931314317869089,0.4403691335450105,0.4890773834979323
b0,st33,2018,199,benthic,0.29214584030351487,0.35673025340652886,0.4280517198403946
b0,st33,2018,200,pelagic,0.39684232244188866,0.4442353133232683,0.4939018649468451
b0,st33,2018,200,benthic,0.29165862438767937,0.3567208684136255,0.4283529533784701
b0,st33,2018,201,pelagic,0.4004571483668775,0.4480960298266417,0.49561991937331307
b0,st33,2018,201,benthic,0.29137704314449503,0.35626493286523375,0.4294747806500431
b0,st33,2018,202,pelagic,0.4046231375868795,0.45297197335621736,0.49987946826321644
b0,st33,2018,202,benthic,0.28909428418199656,0.35651138813011773,0.4303591639907858
b0,st33,2018,203,pelagic,0.4090624667257364,0.4576061023242707,0.5046269377826413
b0,st33,2018,203,benthic,0.2886301647571897,0.356091178679398,0.42993471201846034
b0,st33,2018,204,pelagic,0.4126877914170046,0.46209399690488867,0.5106357702851558
b0,st33,2018,204,benthic,0.2869029393563687,0.35551886196396343,0.42982164027389685
b0,st33,2018,205,pelagic,0.4183992872804489,0.46734803177232265,0.5163982794168429
b0,st33,2018,205,benthic,0.28620552853368275,0.3562493409087494,0.43095119938417914
b0,st33,2018,206,pelagic,0.4234100409723108,0.473062664270262,0.5220697932662204
b0,st33,2018,206,benthic,0.2850048363037377,0.35619360089043095,0.4322441360693256
b0,st33,2018,207,pelagic,0.4273577124178632,0.4775777341496764,0.5271576280487378
b0,st33,2018,207,benthic,0.28447049455161183,0.3559287401057303,0.4309312369744921
b0,st33,2018,208,pelagic,0.4337661485846763,0.4830209440673453,0.5318547306576391
b0,st33,2018,208,benthic,0.2841179858975012,0.3557607990677709,0.4320228538929374
b0,st33,2018,209,pelagic,0.4379748829835759,0.48763452238088284,0.5371764158610539
b0,st33,2018,209,benthic,0.2836837575366012,0.35524862641373367,0.4312831640144138
b0,st33,2018,210,pelagic,0.4419429493173576,0.4926166175942197,0.5422367735003141
b0,st33,2018,210,benthic,0.2818551600975993,0.3548530029295684,0.4316509252237889
b0,st33,2018,211,pelagic,0.4461516380786099,0.4966357436113277,0.5465344280712398
b0,st33,2018,211,benthic,0.28094760891140524,0.3539880500141862,0.43244806734072416
b0,st33,2018,212,pelagic,0.4491574776431136,0.500214038128898,0.5511389550589
b0,st33,2018,212,benthic,0.27960880988918546,0.3537720691838604,0.4329338962955487
b0,st33,2018,213,pelagic,0.4517440092738426,0.5037968509699768,0.5546024172650585
b0,st33,2018,213,benthic,0.2792154923742963,0.35431397026230016,0.43298503575685265
b0,st33,2018,214,pelagic,0.4544481591478967,0.5061801459376203,0.5588473950635664
b0,st33,2018,214,benthic,0.2786954327315104,0.3530780069206008,0.4325433888954107
b0,st33,2018,215,pelagic,0.4561497460861712,0.5085882875297745,0.5613411381583617
b0,st33,2018,215,benthic,0.27736914386290057,0.35288383815876445,0.4325891533235223
b0,st33,2018,216,pelagic,0.458035177907205,0.5114583775068484,0.5643775613436743
b0,st33,2018,216,benthic,0.276694213863585,0.3519324451604715,0.4347921611650506
b0,st33,2018,217,pelagic,0.4594066614871674,0.5132646041482026,0.5668116869495107
b0,st33,2018,217,benthic,0.27578301619962586,0.35119583745676264,0.4355025276136614
b0,st33,2018,218,pelagic,0.4598477986604164,0.514713355375797,0.5673383734351695
b0,st33,2018,218,benthic,0.27450991249692963,0.3505320003105763,0.4355181241127536
b0,st33,2018,223,pelagic,0.4598002317440362,0.5148416137707622,0.5696642744621905
b0,st33,2018,223,benthic,0.2744755049677984,0.35162448614563235,0.43697207607957256
b0,st33,2018,224,pelagic,0.46072327198877994,0.5152149204119889,0.5710109664440669
b0,st33,2018,224,benthic,0.2727202510163079,0.35126609053313507,0.4359657040676842
b0,st33,2018,225,pelagic,0.4604128360125249,0.5165695544840548,0.5726087339242426
b0,st33,2018,225,benthic,0.2711179033732001,0.35058310653946767,0.4367565489258317
b0,st33,2018,226,pelagic,0.4589353740946466,0.5166215239208132,0.5737093122662228
b0,st33,2018,226,benthic,0.2710107237792679,0.3502452915606834,0.4357209831543445
r,st33,2018,165,pelagic,0.008284050864761656,0.027247087486807473,0.058102347953718256
r,st33,2018,165,benthic,0.23707378776199994,0.2848887994859647,0.3331441719373969
r,st33,2018,166,pelagic,0.00858788885100361,0.025885899082406807,0.056196335188210475
r,st33,2018,166,benthic,0.23746194032547335,0.28499824833911336,0.3328484405456634
r,st33,2018,167,pelagic,0.009095486310870196,0.025700903265197556,0.05428252935797075
r,st33,2018,167,benthic,0.23771195622267893,0.284813662508758,0.3316989779883346
r,st33,2018,168,pelagic,0.008850768556855052,0.025583862262720254,0.052853659543552464
r,st33,2018,168,benthic,0.23856012141115418,0.28508185656506846,0.3311936391973711
r,st33,2018,169,pelagic,0.009119871653812587,0.02527784438520203,0.05227694386473953
r,st33,2018,169,benthic,0.2397307935917451,0.28643940061898543,0.3301824511167336
r,st33,2018,170,pelagic,0.008752167796943893,0.025115083716786044,0.05125087286870766
r,st33,2018,170,benthic,0.23941225898135288,0.2850199096128308,0.3285490487670867
r,st33,2018,171,pelagic,0.00907700362973664,0.024698962391829747,0.049258226873501024
r,st33,2018,171,benthic,0.23958278929876198,0.28404876766677967,0.32825783039080336
r,st33,2018,172,pelagic,0.009184571815510068,0.024960037873934783,0.05030839685152316
r,st33,2018,172,benthic,0.2391378497294859,0.28346870556985554,0.326431894286106
r,st33,2018,173,pelagic,0.009100618557049736,0.025219181271199185,0.05121730190722998
r,st33,2018,173,benthic,0.2394154971904049,0.28256111414755075,0.32521012861882903
r,st33,2018,174,pelagic,0.009459963912666491,0.026694548641463346,0.051830600885608064
r,st33,2018,174,benthic,0.23874393831257817,0.281592162778061,0.32450666473521717
r,st33,2018,175,pelagic,0.009994398378481397,0.027244226832610907,0.05247580242631513
r,st33,2018,175,benthic,0.23827370043874485,0.2802159761027272,0.3226433069937765
r,st33,2018,176,pelagic,0.010512065764790414,0.028155060001280225,0.05363570604908539
r,st33,2018,176,benthic,0.2377716360954686,0.27850736484351823,0.32093073099925745
r,st33,2018,177,pelagic,0.011500660699011704,0.02935554413886612,0.05501915674327605
r,st33,2018,177,benthic,0.23601605120094782,0.27653654878969985,0.3177091973844389
r,st33,2018,178,pelagic,0.012573599646042034,0.03104566785793183,0.056598320458576365
r,st33,2018,178,benthic,0.23431313451046556,0.2746758402482116,0.31519109713237303
r,st33,2018,179,pelagic,0.013190815311217713,0.0329723850520104,0.058888651783115836
r,st33,2018,179,benthic,0.23304942154292477,0.2722652457890498,0.31314800255466313
r,st33,2018,180,pelagic,0.014818039361007822,0.03478833619397946,0.06037487797951629
r,st33,2018,180,benthic,0.2323688026882085,0.27062231501820244,0.3109234038173261
r,st33,2018,181,pelagic,0.015390304852100852,0.03588492019438708,0.061460270514975525
r,st33,2018,181,benthic,0.23097452115183734,0.2682752738521337,0.3088812388429924
r,st33,2018,182,pelagic,0.015871715855394257,0.03660506280535431,0.06301067593652185
r,st33,2018,182,benthic,0.22924194713927293,0.2671121143995393,0.30760236040417366
r,st33,2018,183,pelagic,0.015801032626772425,0.036732284656280784,0.06278093246931205
r,st33,2018,183,benthic,0.2290450910136791,0.2663895462904306,0.3052917847410742
r,st33,2018,184,pelagic,0.01662693465192866,0.03796487200568274,0.06338610795302106
r,st33,2018,184,benthic,0.22720433899525225,0.26497262665517596,0.30417384543576276
r,st33,2018,185,pelagic,0.016959260043316493,0.03823772248059566,0.06468902716181052
r,st33,2018,185,benthic,0.2258639658053953,0.2636533810964247,0.3025919063191019
