site,date,yday,year,hour,temp.ben,temp.pel,do_eq.ben,do_eq.pel,do.ben,do.pel,do_sat.ben,do_sat.pel,par.ben,par.pel,wspeed
st33,2018-07-27,208,2018,7,12.782583333333333,12.79,9.763285016355058,9.761399383761281,11.987790642264926,12.280000000000001,119.71018141666667,119.9,6.770075,33.952124999999995,0.2
st33,2018-07-27,208,2018,8,12.785416666666666,12.82,9.762565328442141,9.753799224278339,11.970503421470836,12.425,119.54522425,121.45,11.748425,65.315175,4.7
st33,2018-07-27,208,2018,9,12.87,12.885000000000002,9.741150440684763,9.737349653342346,12.101869990807067,12.54,121.08721958333334,122.65,9.8568,52.57145,4.1
st33,2018-07-27,208,2018,10,12.902916666666666,12.905000000000001,9.732832064932776,9.732299525237671,12.254437868664354,12.605,122.70396625,123.4,20.1132,108.327675,3.3
st33,2018-07-27,208,2018,11,12.935333333333332,13.120000000000001,9.724647314317915,9.678267749876994,12.499476069071168,12.79,125.24854391666666,125.8,22.502474999999997,127.44465,2.5
st33,2018-07-27,208,2018,12,12.953666666666667,13.21,9.720027322811802,9.655784321588499,12.610946025795332,12.965,126.41730933333334,127.75,20.909625,87.618775,1.3
st33,2018-07-27,208,2018,13,12.992333333333333,13.445,9.710293337546794,9.597492421421673,12.65220703391708,12.99,126.94094258333334,128.7,21.1085,114.69999999999999,3.8
st33,2018-07-27,208,2018,14,13.018166666666666,13.555,9.703797245531321,9.570370504414225,12.787161517003028,13.065,128.36905875,129.75,21.0086,121.072325,2.4
st33,2018-07-27,208,2018,15,13.047416666666667,13.780000000000001,9.69645276644001,9.515318568689853,12.95522265877955,13.05,130.141276,130.2,21.306449999999998,143.375925,4.6
st33,2018-07-27,208,2018,16,13.122,13.855,9.677830870720527,9.497069482384692,13.079658031099282,13.03,131.61226991666666,130.3,22.502474999999997,121.072325,4.9
st33,2018-07-27,208,2018,17,13.55125,13.735,9.571360779643655,9.526283245712808,13.15451495887747,12.985,133.632452,129.4,18.419525,97.17679999999999,4.9
st33,2018-07-27,208,2018,18,13.723833333333333,13.745000000000001,9.52901563365113,9.52384241385806,12.933613632786933,13.024999999999999,131.89255466666665,129.95,12.0472,63.72324999999999,5.2
st33,2018-07-27,208,2018,19,13.776166666666667,13.78,9.516252007415945,9.515311147936512,12.686699932010951,13.09,129.52459416666667,130.64999999999998,7.268649999999999,33.454475,3.3
st33,2018-07-27,208,2018,20,13.781083333333333,13.785,9.51505181861821,9.514092961588865,12.572457496480187,13.05,128.37219125000001,130.2,3.186625,15.532599999999999,4.1
st33,2018-07-27,208,2018,21,13.758833333333333,13.77,9.520470456612621,9.517747025914895,12.389229264761681,12.915,126.43915258333334,128.9,0.696525,4.181925,0.6
st33,2018-07-27,208,2018,22,13.750916666666667,13.77,9.522400937479283,9.517747520899617,12.281754939258791,12.84,125.32051483333333,128.1,0,0.29877499999999996,1.6
st33,2018-07-27,208,2018,23,13.760833333333334,13.77,9.519985824727712,9.517747520899617,12.197602053129064,12.809999999999999,124.48908825,127.85,0,0,2
st33,2018-07-28,209,2018,0,13.718083333333333,13.735,9.530414597776703,9.526282253862973,12.181456441255337,12.76,124.206858,127.25,0,0,2.5
st33,2018-07-28,209,2018,1,13.715083333333332,13.72,9.53114711575126,9.529944246003149,12.01217214706414,12.59,122.4725965,125.5,0,0,1.5
st33,2018-07-28,209,2018,2,13.68825,13.684999999999999,9.537706669758771,9.538496342397785,11.886513622329732,12.505,121.11965883333333,124.55,0,0,1.4
st33,2018-07-28,209,2018,3,13.646,13.65,9.548050344129832,9.547061367853285,11.77145575185585,12.434999999999999,119.83522516666666,123.80000000000001,0,0,0.8
st33,2018-07-28,209,2018,4,13.600166666666667,13.61,9.55928517713543,9.556865987892685,11.69562030214592,12.33,118.94233775000001,122.6,0,0.0999,2.2
st33,2018-07-28,209,2018,5,13.550666666666666,13.565000000000001,9.571438588521895,9.567911726947504,11.628836180304596,12.254999999999999,118.13356875,121.75,0.696525,4.5806,0.1
st33,2018-07-28,209,2018,6,13.55425,13.545,9.570554480732145,9.572828280296125,11.573141973689669,12.184999999999999,117.57706266666666,121,2.1903999999999995,13.541075,1.2
st33,2018-07-28,209,2018,7,13.52425,13.545,9.577936579192542,9.572828280296125,11.596137239085584,12.245000000000001,117.732366,121.55000000000001,5.974575,30.666525,0.7
st33,2018-07-28,209,2018,8,13.533083333333334,13.56,9.575762878398482,9.569140364560324,11.600785218261354,12.415,117.802614,123.25,4.97835,25.787149999999997,1
st33,2018-07-28,209,2018,9,13.5375,13.585,9.57467515651593,9.56299917776397,11.58945067255202,12.620000000000001,117.69905575,125.45,2.6880499999999996,14.536375,0.7
st33,2018-07-28,209,2018,10,13.532333333333334,13.635,9.575947716636861,9.550741277985711,11.622475787748279,12.775,118.02080475,127.1,2.8878500000000003,15.233825,0.3
st33,2018-07-28,209,2018,11,13.534333333333333,13.625,9.575454396197488,9.553187072297614,11.456616320318176,12.82,116.34204608333333,127.5,2.5890750000000002,13.839849999999998,1
st33,2018-07-28,209,2018,12,13.55775,13.64,9.569697555812564,9.549512147847325,11.434028772393821,12.82,116.17274191666667,127.55000000000001,1.295,5.774775,3.6
st33,2018-07-28,209,2018,13,13.584833333333334,13.645,9.563043786888944,9.548288501878584,11.892874014886047,12.690000000000001,120.90810966666666,126.35,1.0951999999999997,9.360075,1.5
st33,2018-07-28,209,2018,14,13.605166666666667,13.61,9.558050902828107,9.556863990695659,11.941963198461721,12.45,121.46104916666667,123.8,1.39305,10.45435,1
st33,2018-07-28,209,2018,15,13.59725,13.61,9.559997299247959,9.556863990695659,11.908938083265463,12.445,121.10391958333334,123.75,3.78325,27.679699999999997,2.8
st33,2018-07-28,209,2018,16,13.6205,13.625,9.554294606255642,9.553186074511974,11.966263159766624,12.440000000000001,121.74975991666666,123.75,15.034949999999998,82.04287499999998,5.6
st33,2018-07-28,209,2018,17,13.673666666666668,13.684999999999999,9.541275536892854,9.538497336940642,12.071291180440161,12.524999999999999,122.96290158333333,124.8,9.8568,54.1643,3.2
st33,2018-07-28,209,2018,18,13.70125,13.7,9.534528744756681,9.534829384011767,12.092981749927088,12.7,123.25886183333333,126.55,2.1904,13.740874999999999,3.6
st33,2018-07-28,209,2018,19,13.69325,13.705,9.536482864984208,9.53360772712873,12.144109520860555,12.765,123.75809983333333,127.15,0.0999,2.0904999999999996,1.7
st33,2018-07-28,209,2018,20,13.691,13.705,9.537031813564155,9.53360772712873,12.038755326209772,12.64,122.678282,125.94999999999999,0.0999,2.6889749999999997,2.1
st33,2018-07-28,209,2018,21,13.670833333333333,13.71,9.541966757948465,9.532386070245694,9.440861140931675,12.615,96.16375483333333,125.69999999999999,0.4976499999999999,4.779475,3.6
st33,2018-07-28,209,2018,22,13.6715,13.7,9.541804143827745,9.534829384011767,11.239710625448916,12.695,114.48630533333333,126.55,0,1.0952,3.7
st33,2018-07-28,209,2018,23,13.65925,13.675,9.544801677324825,9.54094214157686,11.77194501282172,12.57,119.87381275,125.19999999999999,0,0.0999,3.8
st33,2018-07-29,210,2018,0,13.654583333333333,13.655000000000001,9.545942583241015,9.545836725721871,12.134242758048833,12.46,123.55178008333333,124.05000000000001,0,0,3.7
st33,2018-07-29,210,2018,1,13.626916666666666,13.635000000000002,9.552718004231997,9.550735294517931,12.104153208647796,12.32,123.16998533333333,122.55,0,0,2.8
st33,2018-07-29,210,2018,2,13.614833333333333,13.625,9.555682238934562,9.553186074511974,11.96976953002203,12.17,121.76991008333333,121.05000000000001,0,0,1.4
st33,2018-07-29,210,2018,3,13.605083333333333,13.605,9.558073906132018,9.558090628398784,11.861724400058959,12.065000000000001,120.64476341666666,119.94999999999999,0,0.0999,2.1
st33,2018-07-29,210,2018,4,13.59225,13.59,9.561226083422527,9.561771540649076,11.769009447026496,11.98,119.66770808333334,119.1,0,1.493875,2.5
st33,2018-07-29,210,2018,5,13.581083333333334,13.594999999999999,9.563963460360187,9.560544403375491,11.678414624846141,11.92,118.717135,118.45,0.79735,9.0613,2
st33,2018-07-29,210,2018,6,13.589166666666667,13.614999999999998,9.561978709342753,9.555637852291655,11.682654886550353,11.87,118.78150116666666,118.1,1.6927499999999998,18.121674999999996,2.1
st33,2018-07-29,210,2018,7,13.599416666666666,13.645,9.559463608717618,9.548286508471648,11.646368031581623,11.89,118.43956175,118.30000000000001,3.3854999999999995,32.45825,3.3
st33,2018-07-29,210,2018,8,13.597916666666666,13.68,9.559833189673546,9.539719490690441,11.562133601957584,12.04,117.57898266666666,119.9,5.674875,45.103925000000004,4.9
