mean,se_mean,sd,lower,middle,upper,n_eff,Rhat,var,name,layer
1.6225051048107066,0.007108746439362547,0.39213827381272154,1.2438072298613247,1.572593812512459,1.990660621753073,3042.93319595564,1.0004244770146566,opt[1],opt,pelagic
0.9150121960460333,0.029805998683433036,0.5314851431766315,0.40810015701007274,0.8054209181738239,1.4373971063197526,317.961767259968,1.0022010808858983,opt[2],opt,benthic
1.1886509952107294,0.003448024881526892,0.059063123487161945,1.1305234002637816,1.187491122428057,1.2469963251534537,293.42157141113336,1.0092601841124187,gamma_1[1],gamma_1,pelagic
1.0596171725984906,9.218360214954954e-4,0.048189577853858696,1.0136712158460557,1.0473964933692061,1.1088015474691226,2732.743655142385,1.0003250288199415,gamma_1[2],gamma_1,benthic
1.0628351126533915,8.002377737279965e-4,0.04950702244182685,1.015013130082867,1.05092373586993,1.1139102450652394,3827.3265536684517,1.0000808588431467,gamma_2[1],gamma_2,pelagic
1.1541465807655162,0.0017684406296994389,0.06631765910167804,1.085766128830698,1.152607460093805,1.220421605674769,1406.2981567341474,1.001282363559245,gamma_2[2],gamma_2,benthic
0.5184621138364951,1.0380656282975953e-4,0.007290029808980083,0.5113507420654523,0.5183153461377569,0.52578727016049,4931.840081725322,0.9995647081647723,sig_proc,sig_proc,NA
-1.1971829483588292,0.0027133126746466886,0.08901944280248504,-1.283255434349675,-1.1943184301457994,-1.1098638178826346,1076.3909956315438,1.0013693033078455,c0,c0,NA
0.3246710395134411,0.0016440111815753423,0.09724698827626001,0.22801641258884775,0.32274271192924076,0.4202204013738725,3498.9906849592517,0.999991266404061,c1,c1,NA
48.71430021164474,0.21343390979097732,11.773609548808002,37.34422691258516,47.215757205672716,59.767848409261084,3042.933195955625,1.0004244770146566,omega[1],omega,pelagic
27.472442880667025,0.8948991061214824,15.957377727792137,12.252851165807224,24.182060375850536,43.15659405507949,317.96176725996855,1.0022010808858983,omega[2],omega,benthic
-168.62292521794535,9.340316232428874,55.13821514293585,-218.53710532495444,-163.0494077465216,-117.85684315401133,34.84835214888454,1.0996709594863707,lp__,lp__,NA
