name,site,layer,year,yday,hour,lower,middle,upper
b,reyk,pelagic,2019,171,1,0.10237843762686091,0.15407914404813108,0.22053974299730061
b,reyk,benthic,2019,171,1,0.15389744611043799,0.26612247964913827,0.43126295871713916
b,reyk,pelagic,2019,171,2,0.10124118821180267,0.1526890869718255,0.21867691221477442
b,reyk,benthic,2019,171,2,0.15203662560892456,0.2635615823973527,0.4291579800385549
b,reyk,pelagic,2019,171,3,0.09941032910708693,0.15033631752182125,0.21560089545152997
b,reyk,benthic,2019,171,3,0.15082790870637527,0.26218658791616756,0.4278237578707981
b,reyk,pelagic,2019,171,4,0.0983311565352719,0.14900548252167856,0.21388423379456803
b,reyk,benthic,2019,171,4,0.14991771258517866,0.26157413619141767,0.4270574019522212
b,reyk,pelagic,2019,171,5,0.09760257433963841,0.14808911721704748,0.2129309451011172
b,reyk,benthic,2019,171,5,0.14866802507942348,0.259418478299779,0.4248587011173582
b,reyk,pelagic,2019,171,6,0.09658236999638861,0.14667113790855604,0.2113846141332868
b,reyk,benthic,2019,171,6,0.14515781581506698,0.25603027991096283,0.4209048629547337
b,reyk,pelagic,2019,171,7,0.09322978622873045,0.142136278255183,0.20599202687281173
b,reyk,benthic,2019,171,7,0.14367313569273502,0.2544393650824974,0.4192296061401347
b,reyk,pelagic,2019,171,8,0.09158324260105599,0.13999131907513454,0.20344041011642605
b,reyk,benthic,2019,171,8,0.14419003492027369,0.255019903997326,0.41962705575956816
b,reyk,pelagic,2019,171,9,0.08998228744468992,0.13779331963307037,0.20072458906394228
b,reyk,benthic,2019,171,9,0.14459199125729083,0.25539351858336423,0.4199294953130523
b,reyk,pelagic,2019,171,10,0.0897576729419857,0.13743251092820719,0.20028859325078338
b,reyk,benthic,2019,171,10,0.14515781581506698,0.25603027991096283,0.4209048629547337
b,reyk,pelagic,2019,171,11,0.08945178853271103,0.13695430311393875,0.19970678985412443
b,reyk,benthic,2019,171,11,0.14427537407951807,0.2550820497186637,0.4196892709552924
b,reyk,pelagic,2019,171,12,0.09016989551767032,0.13809586807228522,0.20107631004379084
b,reyk,benthic,2019,171,12,0.14427537407951807,0.2550820497186637,0.4196892709552924
b,reyk,pelagic,2019,171,13,0.09058820398427873,0.13865723600111968,0.20171741954792013
b,reyk,benthic,2019,171,13,0.14407207433385405,0.25488868786182084,0.4195667423494984
b,reyk,pelagic,2019,171,14,0.08869023911857868,0.13599421791645477,0.19865586535218308
b,reyk,benthic,2019,171,14,0.1455536518753198,0.25613550288549214,0.42121008495953427
b,reyk,pelagic,2019,171,15,0.08986991001887375,0.13760183020316788,0.20050773636668975
b,reyk,benthic,2019,171,15,0.14618281657398596,0.256407290732216,0.4213435629806784
b,reyk,pelagic,2019,171,16,0.09139403521260209,0.13974368400214793,0.20308710962563042
b,reyk,benthic,2019,171,16,0.14746530872469096,0.258124010902384,0.42398290382196685
