mean,se_mean,sd,lower,middle,upper,n_eff,Rhat,var,name,layer
1.6535692994278233,0.006247742304782135,0.3550321531049225,1.3098592044761654,1.6166526237745489,2.002304385723695,3229.1569646504518,1.0017455823451857,opt[1],opt,pelagic
1.0257009233576437,0.04550954414618314,0.612648688170616,0.4407991995863737,0.8861359896712933,1.6357123522955876,181.22497359450318,1.0067160318571602,opt[2],opt,benthic
1.2888884282512747,0.005414607921969442,0.07611709786048038,1.2153098275405418,1.286832655962826,1.3646232370174527,197.6197812560301,1.0127480816973125,gamma_1[1],gamma_1,pelagic
1.1140356870101173,0.005151496368496907,0.09862268031350992,1.0254870578122615,1.0889021526616374,1.2052070794543397,366.5108254671918,1.0057462614680899,gamma_1[2],gamma_1,benthic
1.1142627460749084,0.002045623512044162,0.09614439257854698,1.0248429103833634,1.0892125528778007,1.2052117977899646,2209.004021353882,1.0027533417198462,gamma_2[1],gamma_2,pelagic
1.3149314992150503,0.007835211473165921,0.11776955429375509,1.1957704383544492,1.3064439877105027,1.432492340998527,225.92516995380623,1.0063388674086577,gamma_2[2],gamma_2,benthic
0.5178378982537281,8.70584557172089e-5,0.00720065479997748,0.5107308211341153,0.5179472234375613,0.5248686139338183,6841.038967906133,0.9993568345135094,sig_proc,sig_proc,NA
-1.1663602601784648,0.0015592062717112,0.08511568079667378,-1.2532248372896766,-1.1651059552217897,-1.08200590047384,2979.970798779201,0.9998064418186269,c0,c0,NA
0.3297836369012289,0.0012446251244830943,0.0923695722204032,0.23857620926915526,0.3275515310309576,0.4202197032863337,5507.832667011476,0.9999348338376479,c1,c1,NA
49.6469755529576,0.1875830118362911,10.659530647922116,39.32737982311772,48.53858457455181,60.11744226383609,3229.1569646504654,1.0017455823451857,omega[1],omega,pelagic
30.79577534742789,1.366384358026975,18.394242354815656,13.234611390765728,26.60545997741347,49.11083629466869,181.22497359450287,1.0067160318571602,omega[2],omega,benthic
-192.4660959933023,6.8015260578523655,52.30648053010656,-242.39030315066537,-190.06069758812998,-138.86591550585865,59.14230764238992,1.0310226026252876,lp__,lp__,NA
