name,site,year,yday,layer,lower,middle,upper
b0,reyk,2019,171,pelagic,0.1403258878395801,0.20206508884527022,0.2760570693032047
b0,reyk,2019,171,benthic,0.1817310311649523,0.29957481227278504,0.4698280818313486
b0,reyk,2019,172,pelagic,0.14005824524547184,0.20164435901952518,0.27627596832557877
b0,reyk,2019,172,benthic,0.1824837866868996,0.29906506151185486,0.4699039353889911
b0,reyk,2019,173,pelagic,0.13986821663846308,0.20235056771552007,0.27656193206270135
b0,reyk,2019,173,benthic,0.1825932746719014,0.298481337002007,0.47191595772034384
b0,reyk,2019,174,pelagic,0.14033394156950416,0.2017965895942586,0.27623643111366974
b0,reyk,2019,174,benthic,0.18231961379740244,0.2990730913758845,0.47207705879769607
b0,reyk,2019,175,pelagic,0.1416461988715462,0.2023023500961118,0.27472944658508175
b0,reyk,2019,175,benthic,0.18272628963925816,0.29893655056032353,0.47150237639515097
b0,reyk,2019,176,pelagic,0.14187527226228352,0.20343036488030064,0.2752629008461485
b0,reyk,2019,176,benthic,0.18191509015122007,0.29834228008269326,0.4719207380501142
b0,reyk,2019,177,pelagic,0.14309228008890015,0.2030641833181712,0.274023031088431
b0,reyk,2019,177,benthic,0.18384153404610148,0.29835714005952996,0.4699145554960155
b0,reyk,2019,178,pelagic,0.14368643426502753,0.20403063514907022,0.2737117952845767
b0,reyk,2019,178,benthic,0.1825074783701921,0.2967631540253325,0.47027629347599526
b0,reyk,2019,179,pelagic,0.14606629130558682,0.20488939805685957,0.27440555358179247
b0,reyk,2019,179,benthic,0.18366848911817615,0.29763148706919584,0.47061118994743306
b0,reyk,2019,180,pelagic,0.14817788148098474,0.20627513715429552,0.2758691706231369
b0,reyk,2019,180,benthic,0.18380522165758284,0.2968800421678015,0.46981486739769157
b0,reyk,2019,181,pelagic,0.15007820510769415,0.20916737007168051,0.2775541068918442
b0,reyk,2019,181,benthic,0.18225071863486186,0.29614692258422465,0.4692305568879899
b0,reyk,2019,182,pelagic,0.15355836219580507,0.21116118508552925,0.2783073102548701
b0,reyk,2019,182,benthic,0.18115894085719353,0.2947358889338389,0.4704725114678866
b0,reyk,2019,183,pelagic,0.1570654140082708,0.21276901129809517,0.28085539883576305
b0,reyk,2019,183,benthic,0.1807569371891492,0.29340036296434074,0.46893065191458994
b0,reyk,2019,184,pelagic,0.16000141881919186,0.21583087625651043,0.28375942153030276
b0,reyk,2019,184,benthic,0.18056739149995005,0.2929003644443987,0.46805017254064446
b0,reyk,2019,185,pelagic,0.16260042536248728,0.21892712845091505,0.28642183037321084
b0,reyk,2019,185,benthic,0.18007652304656024,0.2912437283348928,0.4686729595710062
b0,reyk,2019,186,pelagic,0.16533448967750272,0.22164295057163744,0.28808435438117863
b0,reyk,2019,186,benthic,0.17768987188087598,0.2900127394520753,0.46824121546027836
b0,reyk,2019,187,pelagic,0.16688245873811425,0.2243791463826723,0.2901326253878669
b0,reyk,2019,187,benthic,0.1772917637471067,0.29119738054757816,0.4667820284475165
b0,reyk,2019,188,pelagic,0.17036484277492997,0.22699984140971874,0.2920835365758639
b0,reyk,2019,188,benthic,0.1755574231214737,0.28952555401534885,0.4653416517476717
b0,reyk,2019,189,pelagic,0.17374641751337308,0.2299885504373065,0.2952311550939077
b0,reyk,2019,189,benthic,0.17422103836740202,0.28943271138848237,0.4657850824631188
b0,reyk,2019,190,pelagic,0.1770338762851486,0.23296616923936103,0.29742214841274855
b0,reyk,2019,190,benthic,0.17207534108897674,0.28767488364385096,0.46680118872987336
b0,reyk,2019,191,pelagic,0.17987661577741731,0.23578231582426162,0.3000240678505938
b0,reyk,2019,191,benthic,0.17028921630386074,0.2863307093375163,0.46314407727467505
b0,reyk,2019,192,pelagic,0.18346509017373427,0.2381213837038457,0.3012068296662342
b0,reyk,2019,192,benthic,0.1706701614778572,0.28528873569837715,0.4626589820908979
b0,reyk,2019,193,pelagic,0.1848480011665505,0.24184802780407677,0.30411601302849617
b0,reyk,2019,193,benthic,0.16916610253763714,0.2846965621483275,0.46165192168537844
b0,reyk,2019,194,pelagic,0.18817436985044395,0.2432057486408566,0.30707532857630404
b0,reyk,2019,194,benthic,0.16678138875513926,0.2836522642879874,0.4623573005871315
b0,reyk,2019,195,pelagic,0.19128129678014794,0.24451668148730268,0.3096645698805332
b0,reyk,2019,195,benthic,0.16506695642888927,0.28289314704979873,0.46230990606047406
b0,reyk,2019,196,pelagic,0.19137720860759297,0.24570361199657498,0.31143785170554755
b0,reyk,2019,196,benthic,0.16455494346875782,0.28137391397749784,0.4607503138653383
b0,reyk,2019,197,pelagic,0.19279221320384088,0.24671478171710176,0.31192289922712313
b0,reyk,2019,197,benthic,0.1618219682272888,0.28071778843984074,0.46014714006321433
b0,reyk,2019,198,pelagic,0.19493930683504723,0.2489735986893168,0.31168575848728153
b0,reyk,2019,198,benthic,0.16231377602392602,0.27930023827191125,0.4585604182198351
b0,reyk,2019,199,pelagic,0.1940015532707382,0.24816157942025624,0.3130622015727173
b0,reyk,2019,199,benthic,0.16116467300469334,0.279913197874916,0.459592384196655
b0,reyk,2019,200,pelagic,0.194465844798023,0.2487461183490199,0.31250960096957664
b0,reyk,2019,200,benthic,0.1608474286486638,0.27915150335890054,0.46013285944549853
b0,reyk,2019,201,pelagic,0.1935300136586554,0.24778391370240804,0.31234631956488507
b0,reyk,2019,201,benthic,0.16065772816574764,0.27793243294320324,0.45816486220349373
b0,reyk,2019,202,pelagic,0.1946526054613461,0.24791200630239635,0.3116301581809737
b0,reyk,2019,202,benthic,0.15918147811098418,0.2778383141419968,0.4586190381996287
b0,reyk,2019,203,pelagic,0.1937489945928496,0.24794302166800952,0.3107921139888715
