name,site,year,yday,layer,lower,middle,upper
b0,st33,2018,165,pelagic,0.3312836146864317,0.3884295615310333,0.4444618329278344
b0,st33,2018,165,benthic,0.29350991343070115,0.3685748250113844,0.4410301861362136
b0,st33,2018,166,pelagic,0.33258490412592284,0.38845692736593374,0.44264461539009964
b0,st33,2018,166,benthic,0.2939951373398,0.3682747579534621,0.44067341308759383
b0,st33,2018,167,pelagic,0.33313426183581824,0.3882039409495496,0.44251456119963334
b0,st33,2018,167,benthic,0.2948086704826268,0.36821299455486134,0.44019138685986436
b0,st33,2018,168,pelagic,0.3344457225259463,0.3890094265902684,0.4418635773305343
b0,st33,2018,168,benthic,0.29501199079880236,0.3682432500065652,0.43969409915718605
b0,st33,2018,169,pelagic,0.3355086902802514,0.3897409819697912,0.4411329276909038
b0,st33,2018,169,benthic,0.29580851015211695,0.3683476507542841,0.44018493578636675
b0,st33,2018,170,pelagic,0.3371163861408861,0.38924228124268584,0.44005964178493046
b0,st33,2018,170,benthic,0.29613011123191046,0.36855122349643654,0.4394338278604073
b0,st33,2018,171,pelagic,0.33811296766765775,0.38998072187196275,0.439682732612096
b0,st33,2018,171,benthic,0.2965832959374687,0.3677394648393879,0.440483519824216
b0,st33,2018,172,pelagic,0.3388694425687324,0.39008676079344295,0.4401659023094203
b0,st33,2018,172,benthic,0.2972860132931613,0.36797419990363134,0.43897630846241303
b0,st33,2018,173,pelagic,0.3396168318303023,0.3907493584496226,0.439947313887133
b0,st33,2018,173,benthic,0.2981335046729911,0.36903672953447286,0.4398444048624639
b0,st33,2018,174,pelagic,0.3391768783503136,0.3912065914490935,0.4408200671886412
b0,st33,2018,174,benthic,0.30031154618630196,0.3696925176178049,0.4395395397065809
b0,st33,2018,175,pelagic,0.3407651004538273,0.3916523035269718,0.4405762735204518
b0,st33,2018,175,benthic,0.3015059519417795,0.37061190528098387,0.43945693091961974
b0,st33,2018,176,pelagic,0.34179857612183845,0.39208522181072497,0.43993799346287227
b0,st33,2018,176,benthic,0.3020678136844444,0.3712363233713596,0.43913119426720326
b0,st33,2018,177,pelagic,0.3427707359230268,0.3921181207896868,0.44134079906231527
b0,st33,2018,177,benthic,0.30408637579927367,0.37217935254113943,0.44054180364743833
b0,st33,2018,178,pelagic,0.3430389318866881,0.39254058929077484,0.44065521063869173
b0,st33,2018,178,benthic,0.3039816720844012,0.3733920755246909,0.44251195746935557
b0,st33,2018,179,pelagic,0.34498057144828753,0.3929154287857038,0.4410826308959204
b0,st33,2018,179,benthic,0.3053729738289142,0.3735123532989212,0.442523686696492
b0,st33,2018,180,pelagic,0.3470244242835821,0.3932590952750991,0.44118823388409245
b0,st33,2018,180,benthic,0.3064187822013279,0.37530825174202453,0.4435811712032472
b0,st33,2018,181,pelagic,0.3487872130809904,0.3937439487540396,0.44191488466595796
b0,st33,2018,181,benthic,0.30880680897650625,0.3764501037034457,0.4453476009577396
b0,st33,2018,182,pelagic,0.3500225065837998,0.3948764441071645,0.4423803828002084
b0,st33,2018,182,benthic,0.3092081931606454,0.3775146334198378,0.4450672914630794
b0,st33,2018,183,pelagic,0.35252341151427835,0.39677036056036896,0.4446141763874498
b0,st33,2018,183,benthic,0.31019955833102936,0.3769920813080738,0.44574572373609656
b0,st33,2018,184,pelagic,0.35400928712682433,0.399157001993658,0.4459305192106912
b0,st33,2018,184,benthic,0.31031549140336373,0.3780116275259323,0.4463436399325379
b0,st33,2018,185,pelagic,0.3561150492707836,0.40140112065136846,0.44797465454262253
b0,st33,2018,185,benthic,0.311003431524653,0.37878309268144783,0.44660696643335585
b0,st33,2018,186,pelagic,0.3584273432104938,0.40437904701478133,0.45126954272985326
b0,st33,2018,186,benthic,0.3113587124564946,0.3796025339780511,0.4478503540046653
b0,st33,2018,187,pelagic,0.36171048559636615,0.40749150324493844,0.4551698506887477
b0,st33,2018,187,benthic,0.31133340589098263,0.3814078974244474,0.4490798678674528
b0,st33,2018,188,pelagic,0.3659036315802473,0.4099052351984921,0.45838272831940724
b0,st33,2018,188,benthic,0.31106712802201336,0.3809893606694499,0.4489395140781362
b0,st33,2018,189,pelagic,0.3693359050831451,0.41468775100317345,0.4617995048902719
b0,st33,2018,189,benthic,0.31247374280674345,0.3811542408096649,0.44980368588858427
b0,st33,2018,190,pelagic,0.3734884503698336,0.41862540707982154,0.46584362167953886
b0,st33,2018,190,benthic,0.31256174990031005,0.3810332373739378,0.4489189930888709
b0,st33,2018,191,pelagic,0.3780403994266845,0.4223547647774448,0.46938033349126074
b0,st33,2018,191,benthic,0.3124601406418719,0.38091755979227365,0.44920453109576786
b0,st33,2018,193,pelagic,0.3807456926368265,0.42544653478651745,0.4724057791114369
b0,st33,2018,193,benthic,0.3129800826486179,0.3808022561656075,0.45016310333275983
b0,st33,2018,194,pelagic,0.3844418598553442,0.4298433127337821,0.47589827577243
b0,st33,2018,194,benthic,0.3114169820327093,0.3808936551625633,0.45002247388930716
b0,st33,2018,195,pelagic,0.38816534968831135,0.43321583100073735,0.48010324748226985
b0,st33,2018,195,benthic,0.31199892733461604,0.381622572969318,0.4503296618676989
b0,st33,2018,196,pelagic,0.3921428456400887,0.43759794247178485,0.483621624645016
b0,st33,2018,196,benthic,0.31240721711329345,0.3805803878941145,0.4510876789198281
b0,st33,2018,197,pelagic,0.3953976092049437,0.4420475884171434,0.48832008409192035
b0,st33,2018,197,benthic,0.31209729399530917,0.3810506184771005,0.4522433052877175
b0,st33,2018,198,pelagic,0.3998938858098017,0.4448943147380342,0.49178817762363014
b0,st33,2018,198,benthic,0.3127140854268534,0.3809415537364007,0.45229356182271085
b0,st33,2018,199,pelagic,0.40260000052875866,0.4496803784346223,0.49578494033554493
b0,st33,2018,199,benthic,0.311689607171869,0.3806272614098112,0.45231644429462503
b0,st33,2018,200,pelagic,0.40677769542649045,0.4529699766784211,0.4996723103620406
b0,st33,2018,200,benthic,0.3115579818357945,0.38093998865897993,0.45167487048033883
b0,st33,2018,201,pelagic,0.4115803205024757,0.4570136644053983,0.504155267979574
b0,st33,2018,201,benthic,0.31067659989151897,0.3799419389399158,0.4510721553805358
b0,st33,2018,202,pelagic,0.4155606348290083,0.4618258933489069,0.5084103005123823
b0,st33,2018,202,benthic,0.3096639389871309,0.3803035154547929,0.4526302710675165
b0,st33,2018,203,pelagic,0.4201557541115395,0.4670105525559392,0.5132684239880153
