name,site,layer,year,yday,hour,lower,middle,upper
b,st33,pelagic,2017,181,2,0.11879342799130581,0.15315414507812886,0.1865131773526697
b,st33,benthic,2017,181,2,0.24049282605942057,0.277006024632063,0.3133966799429778
b,st33,pelagic,2017,181,3,0.11858527855527913,0.15292329330173055,0.18627106771868462
b,st33,benthic,2017,181,3,0.23996401381908283,0.27663322022224257,0.3131471440947644
b,st33,pelagic,2017,181,4,0.1182002436303987,0.15230893634773052,0.18570322774570336
b,st33,benthic,2017,181,4,0.2396342329271941,0.27627647626902263,0.31291408915521873
b,st33,pelagic,2017,181,5,0.11808746504491283,0.15213409672540468,0.18546977801081793
b,st33,benthic,2017,181,5,0.2395418889580002,0.276186257298525,0.3128533683196192
b,st33,pelagic,2017,181,6,0.11803822136623365,0.15206324387526543,0.18539118752912104
b,st33,benthic,2017,181,6,0.239264705726425,0.27591616084027537,0.3125952668650799
b,st33,pelagic,2017,181,7,0.1179343981631848,0.15183441996549402,0.18513428262221676
b,st33,benthic,2017,181,7,0.23920242162009178,0.27584584486611874,0.31254684036165187
b,st33,pelagic,2017,181,8,0.11796931080926568,0.15194899367019346,0.18524089869241392
b,st33,benthic,2017,181,8,0.23945817301359593,0.27610149778777476,0.31276007212010043
b,st33,pelagic,2017,181,9,0.11825633530652334,0.1523493189586648,0.18574655484604788
b,st33,benthic,2017,181,9,0.23985310463218673,0.27655744059703846,0.31303966865400623
b,st33,pelagic,2017,181,10,0.11867359946246359,0.15307946182191223,0.18648149799794586
b,st33,benthic,2017,181,10,0.240808647328911,0.277432459788137,0.3137958524806758
b,st33,pelagic,2017,181,11,0.11962985555861953,0.15389914339600372,0.18733969158800778
b,st33,benthic,2017,181,11,0.24191035080760345,0.27844972080929775,0.3146695871037199
b,st33,pelagic,2017,181,12,0.12075979794995763,0.15509221275819574,0.188868012320029
b,st33,benthic,2017,181,12,0.24324200011731284,0.2796496453214631,0.31580767538730836
b,st33,pelagic,2017,181,13,0.12185814885694152,0.15636520039744192,0.19036371695937176
b,st33,benthic,2017,181,13,0.2442600587036355,0.28058498857601455,0.31675663844271584
b,st33,pelagic,2017,181,14,0.12261517646122427,0.15737141524247036,0.19131088124043905
b,st33,benthic,2017,181,14,0.24459228489068902,0.28093201207443796,0.31717123309760814
b,st33,pelagic,2017,181,15,0.1230595862366417,0.15787399070145175,0.19181762540417885
b,st33,benthic,2017,181,15,0.24632727260428583,0.28302948941621503,0.31943869078391995
b,st33,pelagic,2017,181,16,0.12370967972876323,0.15867743079883626,0.1927634154632351
b,st33,benthic,2017,181,16,0.24720448956299718,0.28392557291424997,0.3204539916449574
b,st33,pelagic,2017,181,17,0.12395386103208782,0.1591417491894026,0.1933375400463896
b,st33,benthic,2017,181,17,0.2479120331500241,0.2847576230550136,0.3213554690551033
b,st33,pelagic,2017,181,18,0.12443090808745189,0.159560148953786,0.19404482841990534
b,st33,benthic,2017,181,18,0.2482975670229534,0.2851764259557846,0.3216947410227043
b,st33,pelagic,2017,181,19,0.12455891042409441,0.15969968993121655,0.19449569396609923
b,st33,benthic,2017,181,19,0.24851562166375057,0.285454556078655,0.32194329496092733
b,st33,pelagic,2017,181,20,0.12478088068781157,0.15989489950324945,0.19473426245430817
b,st33,benthic,2017,181,20,0.24853914721116205,0.2854839506815842,0.3219860920194425
b,st33,pelagic,2017,181,21,0.12469351605031284,0.15976510674347377,0.19460683126586614
