name,site,layer,year,yday,hour,lower,middle,upper
b,st33,pelagic,2019,171,1,0.12517894299603982,0.16512666287838798,0.20481887101942856
b,st33,benthic,2019,171,1,0.32162888691774677,0.3736042425516878,0.42387376211084915
b,st33,pelagic,2019,171,2,0.12458871816055062,0.16448717179574146,0.20419963969486923
b,st33,benthic,2019,171,2,0.32060821938270245,0.3727389251586263,0.42319548192645656
b,st33,pelagic,2019,171,3,0.12397021206219819,0.1637455481154253,0.20339473968027028
b,st33,benthic,2019,171,3,0.3193582015851704,0.37181352612247653,0.42233677903524103
b,st33,pelagic,2019,171,4,0.12350988683950531,0.16342858412088468,0.203020009941408
b,st33,benthic,2019,171,4,0.31864606539157553,0.3713023690770651,0.42196534327352897
b,st33,pelagic,2019,171,5,0.123236821158947,0.16323361697325733,0.20291934270798634
b,st33,benthic,2019,171,5,0.3180200665119876,0.3708040950837509,0.42170320650305076
b,st33,pelagic,2019,171,6,0.12286537963180524,0.16284060704330655,0.20259913214820185
b,st33,benthic,2019,171,6,0.3177548627768833,0.3705840614430073,0.4214991411994078
b,st33,pelagic,2019,171,7,0.1224180223404262,0.16246098424792804,0.202199708678317
b,st33,benthic,2019,171,7,0.31715700603561636,0.37004510827211756,0.4210440914525701
b,st33,pelagic,2019,171,8,0.12194336138575193,0.16190726758653812,0.20179318190974263
b,st33,benthic,2019,171,8,0.3166070042795045,0.3696818895952216,0.4206200754374549
b,st33,pelagic,2019,171,9,0.12134719284317293,0.16147372029700552,0.2012804943759943
b,st33,benthic,2019,171,9,0.31591445850149225,0.36916449764899295,0.4202112855136568
b,st33,pelagic,2019,171,10,0.1212738491349315,0.16135592716649777,0.20111242912320065
b,st33,benthic,2019,171,10,0.31587514278375783,0.3691486644992218,0.4201915322424511
b,st33,pelagic,2019,171,11,0.1212827964948936,0.16141614580215505,0.20118212019377144
b,st33,benthic,2019,171,11,0.3163659453030622,0.369525224012078,0.4204569412811174
b,st33,pelagic,2019,171,12,0.12157843361548175,0.16165623170996332,0.20151775306900224
b,st33,benthic,2019,171,12,0.3169299262008842,0.3698415437102131,0.4208168716283307
b,st33,pelagic,2019,171,13,0.12189483814336452,0.16184549709413867,0.20172897013464844
b,st33,benthic,2019,171,13,0.3167698834007151,0.3697702840455003,0.42071497099126165
b,st33,pelagic,2019,171,14,0.12173004846542719,0.1617561801345886,0.20167090151554007
b,st33,benthic,2019,171,14,0.316539187725613,0.3696317426623983,0.4205757917374504
b,st33,pelagic,2019,171,15,0.12173004846542719,0.1617561801345886,0.20167090151554007
b,st33,benthic,2019,171,15,0.31702826117397287,0.3698942136622745,0.42093101879259903
b,st33,pelagic,2019,171,16,0.12199056478154999,0.16197750758858326,0.2018562256360599
b,st33,benthic,2019,171,16,0.3174872874077058,0.3703515961115817,0.4212618567938007
b,st33,pelagic,2019,171,17,0.12254214415308919,0.16257909723838648,0.2023712006013764
b,st33,benthic,2019,171,17,0.31844963968549256,0.37118228654389107,0.42188076206057534
b,st33,pelagic,2019,171,18,0.12306055484301204,0.1630623845241136,0.20280966913442378
b,st33,benthic,2019,171,18,0.3188023132118166,0.37143117266329084,0.4220216612252815
b,st33,pelagic,2019,171,19,0.12310863212046719,0.16311514082732176,0.20285470699879574
b,st33,benthic,2019,171,19,0.318827836452377,0.371444831311529,0.42202555799097624
b,st33,pelagic,2019,171,20,0.12330235079321993,0.1632972586299096,0.202951587536983
b,st33,benthic,2019,171,20,0.3187031567725913,0.37135042734631496,0.4219808876543935
b,st33,pelagic,2019,171,21,0.12310863212046719,0.16311514082732176,0.20285470699879574
b,st33,benthic,2019,171,21,0.3180820749169171,0.37083143671776214,0.4217237441407681
b,st33,pelagic,2019,171,22,0.1224180223404262,0.16246098424792804,0.202199708678317
b,st33,benthic,2019,171,22,0.31686094481092775,0.3698211515799292,0.4207472361453713
b,st33,pelagic,2019,171,23,0.12134719284317293,0.16147372029700552,0.2012804943759943
b,st33,benthic,2019,171,23,0.3150176629942807,0.368503059020667,0.4196725995198989
b,st33,pelagic,2019,171,24,0.12070697147766357,0.16083211901851116,0.2005908936353934
b,st33,benthic,2019,171,24,0.3138939389161758,0.3674919626049298,0.41918513329917184
b,st33,pelagic,2019,172,1,0.12029292678350864,0.16060216498674768,0.1995224789664669
b,st33,benthic,2019,172,1,0.31363871243601377,0.3676040271804061,0.4178555531830309
b,st33,pelagic,2019,172,2,0.11961254123527491,0.1599544704180666,0.19891841120660816
b,st33,benthic,2019,172,2,0.3126799568374076,0.3666062752512178,0.4172113588645135
b,st33,pelagic,2019,172,3,0.11896940306770871,0.1593220803680621,0.19839072179129388
b,st33,benthic,2019,172,3,0.3119042461826526,0.36616838145265174,0.4166406347367608
b,st33,pelagic,2019,172,4,0.11838388208867806,0.15871499693666902,0.19777245350726796
b,st33,benthic,2019,172,4,0.3110681660931994,0.3656118721585635,0.4160928322504014
b,st33,pelagic,2019,172,5,0.11802330572280083,0.1582443251774666,0.19726701591150578
b,st33,benthic,2019,172,5,0.3103595503396726,0.3651418510793657,0.41585583889528815
b,st33,pelagic,2019,172,6,0.11775387939101076,0.15767685836912737,0.1967173809500597
b,st33,benthic,2019,172,6,0.3100404738853768,0.36482707147951265,0.4156063740063368
b,st33,pelagic,2019,172,7,0.1172075315827565,0.15722167930583264,0.19647447998272505
b,st33,benthic,2019,172,7,0.3095474618195053,0.36446075316539567,0.4151879264929298
b,st33,pelagic,2019,172,8,0.11692078695582231,0.15697796838173556,0.19628308517221493
b,st33,benthic,2019,172,8,0.30942996263261763,0.3643272628706926,0.4151071068430201
b,st33,pelagic,2019,172,9,0.11673060919989794,0.15677491042531852,0.19606359247436572
b,st33,benthic,2019,172,9,0.3092787750415384,0.3641003222757495,0.4150942713779901
b,st33,pelagic,2019,172,10,0.11662942984734075,0.15669419482528846,0.1959288608744458
b,st33,benthic,2019,172,10,0.3089238540024025,0.3638385915724915,0.4148898455295381
b,st33,pelagic,2019,172,11,0.11643630933836487,0.1564259552149944,0.19573346784492845
b,st33,benthic,2019,172,11,0.3083887531895821,0.3634732215292545,0.41469076671155064
b,st33,pelagic,2019,172,12,0.11688695161151882,0.1569217611979718,0.19626155875045614
b,st33,benthic,2019,172,12,0.3088886179618192,0.36378028236050286,0.4148739935567226
b,st33,pelagic,2019,172,13,0.11904110448037736,0.15937390666501927,0.19846713444077838
b,st33,benthic,2019,172,13,0.3087237417360116,0.36367024150538285,0.4148341162646634
b,st33,pelagic,2019,172,14,0.11917911069072673,0.15946574039696482,0.198583481419226
b,st33,benthic,2019,172,14,0.3086219740958306,0.3636165310092494,0.4147880338087909
b,st33,pelagic,2019,172,15,0.11961254123527491,0.1599544704180666,0.19891841120660816
b,st33,benthic,2019,172,15,0.3108409216103771,0.36551951190423915,0.41603142392996206
b,st33,pelagic,2019,172,16,0.11973546927460878,0.1600688305108586,0.1990244702675223
b,st33,benthic,2019,172,16,0.31357335943953923,0.3675363187550035,0.4178370718179941
b,st33,pelagic,2019,172,17,0.12013022108844396,0.16044597978597427,0.1993376999116185
b,st33,benthic,2019,172,17,0.3143462382217589,0.3683733329750585,0.4185478036575897
b,st33,pelagic,2019,172,18,0.12073272287820713,0.16108903566481447,0.1999338772551485
b,st33,benthic,2019,172,18,0.31550347140544993,0.3693097284399261,0.41903467434176883
b,st33,pelagic,2019,172,19,0.12162774678093687,0.16198437550172812,0.20091004056716594
b,st33,benthic,2019,172,19,0.3161396019881096,0.3698313012667521,0.41926957477288296
b,st33,pelagic,2019,172,20,0.12193920804885444,0.16228554861969285,0.20112530770427992
b,st33,benthic,2019,172,20,0.3165823129869154,0.3700830684539818,0.4196391958370604
b,st33,pelagic,2019,172,21,0.12172098671277351,0.16203748276410718,0.2009480658852452
b,st33,benthic,2019,172,21,0.31547790797982384,0.3692707866553921,0.41902725081726727
b,st33,pelagic,2019,172,22,0.1209691226807254,0.1614968303989993,0.20034877601572604
b,st33,benthic,2019,172,22,0.3141919969446436,0.36825634360387505,0.41845331553982246
b,st33,pelagic,2019,172,23,0.12006406394764604,0.16038645677638907,0.1992728940662767
